"","ID","WA_or_IG","Control_Treatment","Politics","gender","age","Education","News_conso_W1","IG_News_conso_W1","WA_News_conso_W1","informed_News_W1","informed_POL_W1","interest_News_W1","interest_POL_W1","Type_MEDIA_W1","NOTIF_W1","Trust_News_W1","News_conso_W2","IG_News_conso_W2","WA_News_conso_W2","informed_News_W2","informed_POL_W2","interest_News_W2","interest_POL_W2","Type_MEDIA_W2","NOTIF_W2","Trust_News_W2","Efficacy_W1","Efficacy_W2","SM_use_W2","Total_Knowledge_W2","Total_Knowledge_W1","Total_FALSE_BELIEF_W2","Total_FALSE_BELIEF_W1","Total_TRUE_BELIEF_W2","Total_TRUE_BELIEF_W1","Total_TRUE_AWARE_W2","Total_TRUE_AWARE_W1","PLACEBO_awareness","right_W1","right_W2","left_W1","left_W2","Ukraine_W1","Ukraine_W2","Russia_W1","Russia_W2","Palestine_W1","Palestine_W2","EU_W1","EU_W2","Isreal_W1","Isreal_W2","Center_W1","Center_W2","Merged_Url_1","Merged_Url_2","EndDate_W1","EndDate_W2","Follow_1","Notif_1","Follow_2","Notif_2","BOTH","Day_W1","Day_W2","Diff_Day","Total_TRUE_BELIEF_W2_mean","Total_FALSE_BELIEF_W2_mean","SM_MAIN_W1","SM_MAIN_W2","notifications_perfect","notifications_at_least_one","screenshots_at_least_one","Total_DISCERN_W2","Total_DISCERN_W1","Wave","false_aware"
"4838",269691741963330,"IG","Treatment","3",2,60,1,8,3,6,4,4,8,3,2,0,3,8,3,5,4,3,8,3,2,0,3,7,6,1,0,0,16,8,27,9,0,1,0,29,0,84,100,50,0,50,0,50,0,50,0,50,0,50,0,"https://ipz.qualtrics.com/Q/File.php?F=F_3CClXbiRksE6W3s","https://ipz.qualtrics.com/Q/File.php?F=F_1dAhG2ckmUUqm4X",2024-03-02 11:07:23,2024-03-16 08:38:13,0,0,0,0,0,"02","16",14,3.85714285714286,4,0,0,0,0,0,11,1,"2",0
"4839",269691741964371,"IG","Treatment","4",2,60,3,8,3,3,5,5,5,5,5,1,4,7,3,4,4,4,8,8,5,1,4,8,10,4,7,3,11,8,35,13,5,2,1,68,33,0,0,37,27,23,17,11,7,78,53,23,10,16,4,"https://ipz.qualtrics.com/Q/File.php?F=F_24CpqgNXh9o7inv","https://ipz.qualtrics.com/Q/File.php?F=F_2U5w993dlUksbsf",2024-03-04 06:23:10,2024-03-15 17:29:37,1,1,1,1,1,"04","15",11,5,2.75,0,0,1,1,1,24,5,"1",2
"4840",269691741964371,"IG","Treatment","4",2,60,3,8,3,3,5,5,5,5,5,1,4,7,3,4,4,4,8,8,5,1,4,8,10,4,7,3,11,8,35,13,5,2,1,68,33,0,0,37,27,23,17,11,7,78,53,23,10,16,4,"https://ipz.qualtrics.com/Q/File.php?F=F_24CpqgNXh9o7inv","https://ipz.qualtrics.com/Q/File.php?F=F_2U5w993dlUksbsf",2024-03-04 06:23:10,2024-03-15 17:29:37,1,1,1,1,1,"04","15",11,5,2.75,0,0,1,1,1,24,5,"2",3
"4841",269691741966456,"IG","Treatment","4",1,34,4,5,3,1,5,4,8,1,5,0,2,2,2,1,4,4,8,2,1,0,2,8,6,1,2,1,11,5,31,8,4,1,0,78,88,11,0,71,80,33,34,67,74,86,51,66,75,13,0,"https://ipz.qualtrics.com/Q/File.php?F=F_UXXc6eCKvrjRWjn","https://ipz.qualtrics.com/Q/File.php?F=F_s5tLobV3buBNeZX",2024-03-01 19:36:59,2024-03-15 16:37:50,1,1,1,1,1,"01","15",14,4.42857142857143,2.75,0,1,1,1,1,20,3,"1",0
"4842",269691741966456,"IG","Treatment","4",1,34,4,5,3,1,5,4,8,1,5,0,2,2,2,1,4,4,8,2,1,0,2,8,6,1,2,1,11,5,31,8,4,1,0,78,88,11,0,71,80,33,34,67,74,86,51,66,75,13,0,"https://ipz.qualtrics.com/Q/File.php?F=F_UXXc6eCKvrjRWjn","https://ipz.qualtrics.com/Q/File.php?F=F_s5tLobV3buBNeZX",2024-03-01 19:36:59,2024-03-15 16:37:50,1,1,1,1,1,"01","15",14,4.42857142857143,2.75,0,1,1,1,1,20,3,"2",0
"4843",269691741966460,"WA","Control","8",1,33,1,5,3,3,3,3,2,3,2,0,2,3,3,3,3,3,8,3,2,0,2,6,7,1,0,0,19,5,29,9,0,0,0,34,8,31,7,12,5,16,8,22,19,27,30,12,7,41,6,"https://ipz.qualtrics.com/Q/File.php?F=F_3iqJ3D2ibxZeW8t","https://ipz.qualtrics.com/Q/File.php?F=F_a5x56DQ0fxiGY4F",2024-03-02 10:22:05,2024-03-16 08:11:26,1,1,1,1,1,"02","16",14,4.14285714285714,4.75,0,0,1,1,1,10,4,"1",0
"4844",269691741966460,"WA","Control","8",1,33,1,5,3,3,3,3,2,3,2,0,2,3,3,3,3,3,8,3,2,0,2,6,7,1,0,0,19,5,29,9,0,0,0,34,8,31,7,12,5,16,8,22,19,27,30,12,7,41,6,"https://ipz.qualtrics.com/Q/File.php?F=F_3iqJ3D2ibxZeW8t","https://ipz.qualtrics.com/Q/File.php?F=F_a5x56DQ0fxiGY4F",2024-03-02 10:22:05,2024-03-16 08:11:26,1,1,1,1,1,"02","16",14,4.14285714285714,4.75,0,0,1,1,1,10,4,"2",0
"4845",269691741968541,"IG","Treatment","8",2,30,4,5,2,1,4,4,8,8,2,0,5,6,4,1,4,3,8,8,2,0,4,9,8,2,4,1,22,7,39,10,4,1,1,60,32,64,24,22,5,3,0,35,22,63,64,35,34,0,2,"https://ipz.qualtrics.com/Q/File.php?F=F_1lglKqJePZyMEqw","https://ipz.qualtrics.com/Q/File.php?F=F_3JzospCbaUB5oxc",2024-03-01 19:03:39,2024-03-15 21:43:47,1,1,1,1,1,"01","15",14,5.57142857142857,5.5,0,0,1,1,1,17,3,"1",1
"4846",269691741968541,"IG","Treatment","8",2,30,4,5,2,1,4,4,8,8,2,0,5,6,4,1,4,3,8,8,2,0,4,9,8,2,4,1,22,7,39,10,4,1,1,60,32,64,24,22,5,3,0,35,22,63,64,35,34,0,2,"https://ipz.qualtrics.com/Q/File.php?F=F_1lglKqJePZyMEqw","https://ipz.qualtrics.com/Q/File.php?F=F_3JzospCbaUB5oxc",2024-03-01 19:03:39,2024-03-15 21:43:47,1,1,1,1,1,"01","15",14,5.57142857142857,5.5,0,0,1,1,1,17,3,"2",1
"4847",269691741968556,"IG","Treatment","2",2,24,2,6,5,4,2,4,3,2,1,1,2,5,4,1,2,3,8,2,2,0,2,5,7,2,1,0,19,7,28,9,0,0,0,31,34,11,0,37,67,28,40,55,22,38,29,29,47,24,37,"https://ipz.qualtrics.com/Q/File.php?F=F_2cpymDGtO6aHSvU","https://ipz.qualtrics.com/Q/File.php?F=F_sZsVoLMsDoCEJZD",2024-03-03 13:27:46,2024-03-17 14:44:20,1,0,1,0,1,"03","17",14,4,4.75,1,0,0,0,1,9,2,"1",0
"4848",269691741968556,"IG","Treatment","2",2,24,2,6,5,4,2,4,3,2,1,1,2,5,4,1,2,3,8,2,2,0,2,5,7,2,1,0,19,7,28,9,0,0,0,31,34,11,0,37,67,28,40,55,22,38,29,29,47,24,37,"https://ipz.qualtrics.com/Q/File.php?F=F_2cpymDGtO6aHSvU","https://ipz.qualtrics.com/Q/File.php?F=F_sZsVoLMsDoCEJZD",2024-03-03 13:27:46,2024-03-17 14:44:20,1,0,1,0,1,"03","17",14,4,4.75,1,0,0,0,1,9,2,"2",2
"4849",269691741970634,"WA","Control","1",1,62,2,8,5,5,5,5,5,5,2,1,4,8,4,5,5,5,5,5,2,1,4,7,7,1,4,2,10,6,41,15,4,2,0,79,89,1,0,2,24,2,0,0,0,29,37,0,24,22,9,"https://ipz.qualtrics.com/Q/File.php?F=F_1pxI93J9gmfqxcN","https://ipz.qualtrics.com/Q/File.php?F=F_3L0Tkp0dN8FFHwG",2024-03-04 17:24:41,2024-03-16 13:36:39,0,0,1,0,0,"04","16",12,5.85714285714286,2.5,0,0,0,0,1,31,9,"1",1
"4850",269691741970634,"WA","Control","1",1,62,2,8,5,5,5,5,5,5,2,1,4,8,4,5,5,5,5,5,2,1,4,7,7,1,4,2,10,6,41,15,4,2,0,79,89,1,0,2,24,2,0,0,0,29,37,0,24,22,9,"https://ipz.qualtrics.com/Q/File.php?F=F_1pxI93J9gmfqxcN","https://ipz.qualtrics.com/Q/File.php?F=F_3L0Tkp0dN8FFHwG",2024-03-04 17:24:41,2024-03-16 13:36:39,0,0,1,0,0,"04","16",12,5.85714285714286,2.5,0,0,0,0,1,31,9,"2",1
"4851",269691741970640,"IG","Control","2",2,62,3,5,2,1,4,4,3,2,2,0,3,5,3,1,4,4,5,3,2,1,3,6,5,3,5,2,13,8,29,15,2,2,0,5,10,0,0,43,44,0,0,10,30,16,59,30,35,15,50,"https://ipz.qualtrics.com/Q/File.php?F=F_cDfnDJqyuR20Lfz","https://ipz.qualtrics.com/Q/File.php?F=F_3hftdypBbv27Dc0",2024-03-02 13:41:57,2024-03-16 10:10:25,1,0,1,0,1,"02","16",14,4.14285714285714,3.25,0,0,0,0,1,16,7,"1",1
"4852",269691741970640,"IG","Control","2",2,62,3,5,2,1,4,4,3,2,2,0,3,5,3,1,4,4,5,3,2,1,3,6,5,3,5,2,13,8,29,15,2,2,0,5,10,0,0,43,44,0,0,10,30,16,59,30,35,15,50,"https://ipz.qualtrics.com/Q/File.php?F=F_cDfnDJqyuR20Lfz","https://ipz.qualtrics.com/Q/File.php?F=F_3hftdypBbv27Dc0",2024-03-02 13:41:57,2024-03-16 10:10:25,1,0,1,0,1,"02","16",14,4.14285714285714,3.25,0,0,0,0,1,16,7,"2",1
"4853",269691741971667,"IG","Treatment","8",1,34,3,6,5,4,5,5,6,5,2,1,4,7,4,1,5,5,6,5,2,1,5,7,7,3,2,0,10,5,33,9,5,1,0,50,24,0,0,74,30,15,16,76,76,56,68,22,9,62,53,"https://ipz.qualtrics.com/Q/File.php?F=F_1Hk4ag7MD40IQSo","https://ipz.qualtrics.com/Q/File.php?F=F_OCOIosnsWtW4MTf",2024-03-02 02:52:23,2024-03-15 19:54:23,1,1,1,1,1,"02","15",13,4.71428571428571,2.5,0,0,1,1,1,23,4,"1",0
"4854",269691741971667,"IG","Treatment","8",1,34,3,6,5,4,5,5,6,5,2,1,4,7,4,1,5,5,6,5,2,1,5,7,7,3,2,0,10,5,33,9,5,1,0,50,24,0,0,74,30,15,16,76,76,56,68,22,9,62,53,"https://ipz.qualtrics.com/Q/File.php?F=F_1Hk4ag7MD40IQSo","https://ipz.qualtrics.com/Q/File.php?F=F_OCOIosnsWtW4MTf",2024-03-02 02:52:23,2024-03-15 19:54:23,1,1,1,1,1,"02","15",13,4.71428571428571,2.5,0,0,1,1,1,23,4,"2",1
"4855",269691741972717,"WA","Treatment","2",2,27,4,7,5,5,3,3,8,8,1,0,4,6,5,5,4,4,8,8,5,1,4,7,6,1,2,0,20,8,31,11,2,1,0,51,58,51,58,52,53,29,53,24,24,89,78,52,76,77,52,"https://ipz.qualtrics.com/Q/File.php?F=F_3D1ieatD4yLw28M","https://ipz.qualtrics.com/Q/File.php?F=F_qPYmUlS6Ok9f0ml",2024-03-02 13:16:54,2024-03-15 17:31:08,1,1,1,1,1,"02","15",13,4.42857142857143,5,1,0,1,1,1,11,3,"1",0
"4856",269691741972717,"WA","Treatment","2",2,27,4,7,5,5,3,3,8,8,1,0,4,6,5,5,4,4,8,8,5,1,4,7,6,1,2,0,20,8,31,11,2,1,0,51,58,51,58,52,53,29,53,24,24,89,78,52,76,77,52,"https://ipz.qualtrics.com/Q/File.php?F=F_3D1ieatD4yLw28M","https://ipz.qualtrics.com/Q/File.php?F=F_qPYmUlS6Ok9f0ml",2024-03-02 13:16:54,2024-03-15 17:31:08,1,1,1,1,1,"02","15",13,4.42857142857143,5,1,0,1,1,1,11,3,"2",2
"4857",269691741973506,"IG","Treatment","3",1,40,2,2,1,1,3,3,3,2,1,0,2,4,2,1,3,3,3,2,1,0,3,7,6,2,1,1,16,10,34,8,1,0,0,0,0,80,52,46,7,31,3,31,4,43,21,30,4,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_3qsMgcCpkPGJDzZ","https://ipz.qualtrics.com/Q/File.php?F=F_WAr0LiP7oob9sK5",2024-03-01 18:36:54,2024-03-15 16:24:04,1,1,1,1,1,"01","15",14,4.85714285714286,4,1,1,1,1,1,18,-2,"1",0
"4858",269691741973506,"IG","Treatment","3",1,40,2,2,1,1,3,3,3,2,1,0,2,4,2,1,3,3,3,2,1,0,3,7,6,2,1,1,16,10,34,8,1,0,0,0,0,80,52,46,7,31,3,31,4,43,21,30,4,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_3qsMgcCpkPGJDzZ","https://ipz.qualtrics.com/Q/File.php?F=F_WAr0LiP7oob9sK5",2024-03-01 18:36:54,2024-03-15 16:24:04,1,1,1,1,1,"01","15",14,4.85714285714286,4,1,1,1,1,1,18,-2,"2",1
"4859",269691741973508,"IG","Control","3",1,64,2,6,1,1,4,4,8,8,2,1,3,5,3,3,3,3,3,3,2,0,3,8,10,4,0,1,19,10,33,11,0,1,0,25,24,61,53,15,50,14,51,51,50,51,63,33,51,25,25,"https://ipz.qualtrics.com/Q/File.php?F=F_2Vq2GjQ2YU59R5h","https://ipz.qualtrics.com/Q/File.php?F=F_3fZEGbHOlUfYqfr",2024-03-04 07:51:02,2024-03-15 20:50:06,1,0,1,0,1,"04","15",11,4.71428571428571,4.75,0,0,0,0,1,14,1,"1",0
"4860",269691741973508,"IG","Control","3",1,64,2,6,1,1,4,4,8,8,2,1,3,5,3,3,3,3,3,3,2,0,3,8,10,4,0,1,19,10,33,11,0,1,0,25,24,61,53,15,50,14,51,51,50,51,63,33,51,25,25,"https://ipz.qualtrics.com/Q/File.php?F=F_2Vq2GjQ2YU59R5h","https://ipz.qualtrics.com/Q/File.php?F=F_3fZEGbHOlUfYqfr",2024-03-04 07:51:02,2024-03-15 20:50:06,1,0,1,0,1,"04","15",11,4.71428571428571,4.75,0,0,0,0,1,14,1,"2",0
"4861",269691741973515,"WA","Control","1",1,60,2,6,2,5,4,3,8,8,2,1,3,5,2,3,4,3,8,8,2,1,3,6,6,2,4,2,15,8,41,15,5,2,0,60,72,0,0,70,96,3,0,70,94,82,74,65,92,55,65,"https://ipz.qualtrics.com/Q/File.php?F=F_3PSurr7GzbNu6m1","https://ipz.qualtrics.com/Q/File.php?F=F_1DZiIs1jrVYXJtX",2024-03-01 22:31:46,2024-03-16 10:26:58,0,0,0,0,0,"01","16",15,5.85714285714286,3.75,0,0,0,0,0,26,7,"1",0
"4862",269691741973515,"WA","Control","1",1,60,2,6,2,5,4,3,8,8,2,1,3,5,2,3,4,3,8,8,2,1,3,6,6,2,4,2,15,8,41,15,5,2,0,60,72,0,0,70,96,3,0,70,94,82,74,65,92,55,65,"https://ipz.qualtrics.com/Q/File.php?F=F_3PSurr7GzbNu6m1","https://ipz.qualtrics.com/Q/File.php?F=F_1DZiIs1jrVYXJtX",2024-03-01 22:31:46,2024-03-16 10:26:58,0,0,0,0,0,"01","16",15,5.85714285714286,3.75,0,0,0,0,0,26,7,"2",1
"4863",269691741973752,"WA","Control","4",1,41,4,6,3,1,5,4,5,8,2,0,5,5,3,4,4,3,8,2,2,1,5,6,6,3,3,2,23,7,45,14,4,2,0,38,26,0,0,79,66,8,0,32,36,48,56,56,40,20,10,"https://ipz.qualtrics.com/Q/File.php?F=F_3P5N9dgSjyJbgY4","https://ipz.qualtrics.com/Q/File.php?F=F_3HzPG0225umiSrX",2024-03-01 18:52:51,2024-03-15 17:01:16,1,1,1,1,1,"01","15",14,6.42857142857143,5.75,0,0,1,1,1,22,7,"1",1
"4864",269691741973752,"WA","Control","4",1,41,4,6,3,1,5,4,5,8,2,0,5,5,3,4,4,3,8,2,2,1,5,6,6,3,3,2,23,7,45,14,4,2,0,38,26,0,0,79,66,8,0,32,36,48,56,56,40,20,10,"https://ipz.qualtrics.com/Q/File.php?F=F_3P5N9dgSjyJbgY4","https://ipz.qualtrics.com/Q/File.php?F=F_3HzPG0225umiSrX",2024-03-01 18:52:51,2024-03-15 17:01:16,1,1,1,1,1,"01","15",14,6.42857142857143,5.75,0,0,1,1,1,22,7,"2",1
"4865",269691741975603,"IG","Treatment","3",2,45,2,6,1,1,5,5,5,5,6,0,2,6,2,1,5,5,5,5,4,1,1,9,8,4,6,3,16,10,32,12,5,1,0,0,0,5,20,25,25,25,25,25,25,50,75,25,25,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_1GH2m3SqsI3QEsT","https://ipz.qualtrics.com/Q/File.php?F=F_2Y8QfUu8b0Y2wV2",2024-03-03 09:21:55,2024-03-15 18:10:54,1,1,1,0,1,"03","15",12,4.57142857142857,4,0,0,0,1,1,16,2,"1",1
"4866",269691741975603,"IG","Treatment","3",2,45,2,6,1,1,5,5,5,5,6,0,2,6,2,1,5,5,5,5,4,1,1,9,8,4,6,3,16,10,32,12,5,1,0,0,0,5,20,25,25,25,25,25,25,50,75,25,25,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_1GH2m3SqsI3QEsT","https://ipz.qualtrics.com/Q/File.php?F=F_2Y8QfUu8b0Y2wV2",2024-03-03 09:21:55,2024-03-15 18:10:54,1,1,1,0,1,"03","15",12,4.57142857142857,4,0,0,0,1,1,16,2,"2",2
"4867",269691741976647,"IG","Treatment","2",2,60,4,8,2,1,5,5,5,5,5,1,5,8,1,1,5,5,5,5,5,1,5,8,8,2,7,2,20,12,48,15,5,2,0,41,49,0,0,44,49,0,0,2,100,50,67,79,78,55,72,"https://ipz.qualtrics.com/Q/File.php?F=F_249MNgRC30P6FcR","https://ipz.qualtrics.com/Q/File.php?F=F_12eXLDZTgDHnPc0",2024-03-04 00:31:02,2024-03-15 21:22:11,1,0,1,0,1,"04","15",11,6.85714285714286,5,0,0,0,0,1,28,3,"1",2
"4868",269691741976647,"IG","Treatment","2",2,60,4,8,2,1,5,5,5,5,5,1,5,8,1,1,5,5,5,5,5,1,5,8,8,2,7,2,20,12,48,15,5,2,0,41,49,0,0,44,49,0,0,2,100,50,67,79,78,55,72,"https://ipz.qualtrics.com/Q/File.php?F=F_249MNgRC30P6FcR","https://ipz.qualtrics.com/Q/File.php?F=F_12eXLDZTgDHnPc0",2024-03-04 00:31:02,2024-03-15 21:22:11,1,0,1,0,1,"04","15",11,6.85714285714286,5,0,0,0,0,1,28,3,"2",2
"4869",269691741980797,"IG","Treatment","1",1,51,2,6,3,2,4,3,8,3,2,1,4,6,3,3,5,3,5,3,2,1,4,6,4,3,1,1,14,8,35,13,3,1,0,62,54,49,32,10,16,4,9,2,4,76,95,3,2,7,3,"https://ipz.qualtrics.com/Q/File.php?F=F_w6LjWylXsuioJb3","https://ipz.qualtrics.com/Q/File.php?F=F_VJ4mUcInvxSoFJT",2024-03-01 19:54:03,2024-03-19 14:55:31,0,0,0,0,0,"01","19",18,5,3.5,0,0,0,0,0,21,5,"1",0
"4870",269691741980797,"IG","Treatment","1",1,51,2,6,3,2,4,3,8,3,2,1,4,6,3,3,5,3,5,3,2,1,4,6,4,3,1,1,14,8,35,13,3,1,0,62,54,49,32,10,16,4,9,2,4,76,95,3,2,7,3,"https://ipz.qualtrics.com/Q/File.php?F=F_w6LjWylXsuioJb3","https://ipz.qualtrics.com/Q/File.php?F=F_VJ4mUcInvxSoFJT",2024-03-01 19:54:03,2024-03-19 14:55:31,0,0,0,0,0,"01","19",18,5,3.5,0,0,0,0,0,21,5,"2",0
"4871",269691741981825,"IG","Treatment","7",1,35,2,6,2,1,3,3,3,3,5,1,3,6,2,3,3,3,3,3,5,0,3,7,6,5,1,1,17,9,28,12,1,1,0,78,44,50,0,38,15,7,6,17,15,69,35,20,12,12,4,"https://ipz.qualtrics.com/Q/File.php?F=F_2tyCpQhS7olkBkd","https://ipz.qualtrics.com/Q/File.php?F=F_xf2JuIFjAk2eKgV",2024-03-04 19:46:40,2024-03-16 18:39:07,1,1,1,1,1,"04","16",12,4,4.25,0,0,1,1,1,11,3,"1",1
"4872",269691741981825,"IG","Treatment","7",1,35,2,6,2,1,3,3,3,3,5,1,3,6,2,3,3,3,3,3,5,0,3,7,6,5,1,1,17,9,28,12,1,1,0,78,44,50,0,38,15,7,6,17,15,69,35,20,12,12,4,"https://ipz.qualtrics.com/Q/File.php?F=F_2tyCpQhS7olkBkd","https://ipz.qualtrics.com/Q/File.php?F=F_xf2JuIFjAk2eKgV",2024-03-04 19:46:40,2024-03-16 18:39:07,1,1,1,1,1,"04","16",12,4,4.25,0,0,1,1,1,11,3,"2",2
"4873",269691741981828,"WA","Treatment","2",2,64,3,7,3,2,5,5,5,5,2,0,3,8,2,5,5,5,5,5,2,1,3,8,8,2,6,3,15,6,52,16,6,2,0,40,47,0,0,50,76,0,0,0,50,75,83,0,21,76,72,"https://ipz.qualtrics.com/Q/File.php?F=F_1f7Ph3slNUXxOTF","https://ipz.qualtrics.com/Q/File.php?F=F_PB5wylbJjBLsiHv",2024-03-02 08:46:49,2024-03-16 09:28:18,1,1,1,1,1,"02","16",14,7.42857142857143,3.75,0,0,1,1,1,37,10,"1",1
"4874",269691741981828,"WA","Treatment","2",2,64,3,7,3,2,5,5,5,5,2,0,3,8,2,5,5,5,5,5,2,1,3,8,8,2,6,3,15,6,52,16,6,2,0,40,47,0,0,50,76,0,0,0,50,75,83,0,21,76,72,"https://ipz.qualtrics.com/Q/File.php?F=F_1f7Ph3slNUXxOTF","https://ipz.qualtrics.com/Q/File.php?F=F_PB5wylbJjBLsiHv",2024-03-02 08:46:49,2024-03-16 09:28:18,1,1,1,1,1,"02","16",14,7.42857142857143,3.75,0,0,1,1,1,37,10,"2",1
"4875",269691741981837,"IG","Control","2",1,52,3,5,1,1,3,2,3,2,2,1,4,5,3,1,3,2,3,1,5,1,3,5,4,4,2,2,11,10,40,12,5,2,0,47,47,0,0,46,75,0,5,21,44,69,64,4,10,81,84,"https://ipz.qualtrics.com/Q/File.php?F=F_WAjFAH9DsNku0s9","https://ipz.qualtrics.com/Q/File.php?F=F_2VC75wCvlkDfdaK",2024-03-01 19:27:20,2024-03-15 17:19:44,1,0,1,0,1,"01","15",14,5.71428571428571,2.75,0,0,0,0,1,29,2,"1",0
"4876",269691741981837,"IG","Control","2",1,52,3,5,1,1,3,2,3,2,2,1,4,5,3,1,3,2,3,1,5,1,3,5,4,4,2,2,11,10,40,12,5,2,0,47,47,0,0,46,75,0,5,21,44,69,64,4,10,81,84,"https://ipz.qualtrics.com/Q/File.php?F=F_WAjFAH9DsNku0s9","https://ipz.qualtrics.com/Q/File.php?F=F_2VC75wCvlkDfdaK",2024-03-01 19:27:20,2024-03-15 17:19:44,1,0,1,0,1,"01","15",14,5.71428571428571,2.75,0,0,0,0,1,29,2,"2",1
"4877",269691741981838,"WA","Treatment","2",2,57,2,7,1,3,5,5,5,5,3,1,3,7,1,4,5,5,6,5,6,1,4,8,9,2,3,1,22,9,47,9,4,1,0,27,50,0,0,0,0,83,80,100,100,100,100,5,10,82,100,"https://ipz.qualtrics.com/Q/File.php?F=F_2qEpBc8SWHW8Yi0","https://ipz.qualtrics.com/Q/File.php?F=F_rkaPkR582UFz9L3",2024-03-01 18:45:40,2024-03-15 17:33:46,1,1,1,1,1,"01","15",14,6.71428571428571,5.5,0,0,1,1,1,25,0,"1",1
"4878",269691741981838,"WA","Treatment","2",2,57,2,7,1,3,5,5,5,5,3,1,3,7,1,4,5,5,6,5,6,1,4,8,9,2,3,1,22,9,47,9,4,1,0,27,50,0,0,0,0,83,80,100,100,100,100,5,10,82,100,"https://ipz.qualtrics.com/Q/File.php?F=F_2qEpBc8SWHW8Yi0","https://ipz.qualtrics.com/Q/File.php?F=F_rkaPkR582UFz9L3",2024-03-01 18:45:40,2024-03-15 17:33:46,1,1,1,1,1,"01","15",14,6.71428571428571,5.5,0,0,1,1,1,25,0,"2",2
"4879",269691741982869,"WA","Treatment","5",1,24,3,6,4,4,3,3,2,2,1,1,3,7,5,5,3,2,2,3,2,0,3,7,7,1,1,0,17,8,30,7,0,1,0,72,34,20,10,34,16,32,38,52,15,78,13,27,32,24,13,"https://ipz.qualtrics.com/Q/File.php?F=F_3p9GpT7UrkaVdwY","https://ipz.qualtrics.com/Q/File.php?F=F_TttBQPRUaf6Bulr",2024-03-01 20:43:43,2024-03-15 20:59:33,1,1,1,1,1,"01","15",14,4.28571428571429,4.25,1,0,1,1,1,13,-1,"1",0
"4880",269691741982869,"WA","Treatment","5",1,24,3,6,4,4,3,3,2,2,1,1,3,7,5,5,3,2,2,3,2,0,3,7,7,1,1,0,17,8,30,7,0,1,0,72,34,20,10,34,16,32,38,52,15,78,13,27,32,24,13,"https://ipz.qualtrics.com/Q/File.php?F=F_3p9GpT7UrkaVdwY","https://ipz.qualtrics.com/Q/File.php?F=F_TttBQPRUaf6Bulr",2024-03-01 20:43:43,2024-03-15 20:59:33,1,1,1,1,1,"01","15",14,4.28571428571429,4.25,1,0,1,1,1,13,-1,"2",0
"4881",269691741982879,"IG","Treatment","6",1,53,4,6,2,2,5,5,5,5,3,0,4,7,2,2,5,5,5,5,2,1,4,8,9,5,6,3,12,9,32,14,4,2,0,22,38,0,2,70,64,9,6,23,10,77,95,49,59,78,53,"https://ipz.qualtrics.com/Q/File.php?F=F_z0zIuJNNuwT4DaF","https://ipz.qualtrics.com/Q/File.php?F=F_2YVVT4AS5MEaSw6",2024-03-02 15:12:14,2024-03-16 10:42:24,1,1,1,1,1,"02","16",14,4.57142857142857,3,0,0,1,1,1,20,5,"1",1
"4882",269691741982879,"IG","Treatment","6",1,53,4,6,2,2,5,5,5,5,3,0,4,7,2,2,5,5,5,5,2,1,4,8,9,5,6,3,12,9,32,14,4,2,0,22,38,0,2,70,64,9,6,23,10,77,95,49,59,78,53,"https://ipz.qualtrics.com/Q/File.php?F=F_z0zIuJNNuwT4DaF","https://ipz.qualtrics.com/Q/File.php?F=F_2YVVT4AS5MEaSw6",2024-03-02 15:12:14,2024-03-16 10:42:24,1,1,1,1,1,"02","16",14,4.57142857142857,3,0,0,1,1,1,20,5,"2",1
"4883",269691741985992,"IG","Control","4",1,31,4,3,2,2,3,3,3,3,1,0,3,4,2,2,2,2,3,2,3,0,3,7,5,1,0,0,17,7,24,9,0,0,0,48,64,8,0,24,0,9,0,10,6,68,70,15,5,38,51,"https://ipz.qualtrics.com/Q/File.php?F=F_24DeaklFwtvVTAj","https://ipz.qualtrics.com/Q/File.php?F=F_32KsPliX2iVOfLE",2024-03-04 13:05:26,2024-03-20 14:20:12,1,0,1,0,1,"04","20",16,3.42857142857143,4.25,1,0,0,0,1,7,2,"1",0
"4884",269691741985992,"IG","Control","4",1,31,4,3,2,2,3,3,3,3,1,0,3,4,2,2,2,2,3,2,3,0,3,7,5,1,0,0,17,7,24,9,0,0,0,48,64,8,0,24,0,9,0,10,6,68,70,15,5,38,51,"https://ipz.qualtrics.com/Q/File.php?F=F_24DeaklFwtvVTAj","https://ipz.qualtrics.com/Q/File.php?F=F_32KsPliX2iVOfLE",2024-03-04 13:05:26,2024-03-20 14:20:12,1,0,1,0,1,"04","20",16,3.42857142857143,4.25,1,0,0,0,1,7,2,"2",0
"4885",269691741987052,"IG","Control","5",2,57,3,6,4,6,3,3,3,8,2,1,4,6,1,1,4,4,8,8,2,1,4,6,6,4,6,3,9,3,35,11,4,1,0,37,53,0,0,64,67,33,27,49,63,77,87,55,56,55,52,"https://ipz.qualtrics.com/Q/File.php?F=F_2uwwYywlA36IWvF","https://ipz.qualtrics.com/Q/File.php?F=F_1ig4BXmDBBLYPPz",2024-03-01 21:38:29,2024-03-15 17:26:57,1,0,1,0,1,"01","15",14,5,2.25,0,0,0,0,1,26,8,"1",0
